PepID,AMPLabel,Prob
A00001R,1,0.886
A00001R1,1,0.934
A00001R2,1,0.976
A00001R3,1,0.978
A00002R,1,0.563
A00002R1,1,0.655
A00002R2,1,0.656
A00002R3,1,0.631
A00003R,1,0.829
A00003R1,1,0.872
A00003R2,1,0.944
A00003R3,1,0.949
A00004R,0,0.341
A00004R1,1,0.941
A00004R2,1,0.832
A00004R3,1,0.647
A00005R,0,0.391
A00005R1,1,0.596
A00005R2,1,0.582
A00005R3,0,0.463
A00006R,1,0.983
A00006R1,1,0.962
A00006R2,1,0.9
A00006R3,1,0.955
A00007R,1,1.0
A00007R1,1,1.0
A00007R2,1,1.0
A00007R3,1,1.0
A00008R,1,1.0
A00008R1,1,1.0
A00008R2,1,1.0
A00008R3,1,1.0
A00009R,1,0.589
A00009R1,1,0.496
A00009R2,1,0.639
A00009R3,1,0.654
A00010R,1,0.977
A00010R1,1,0.597
A00010R2,1,0.972
A00010R3,1,0.924
A00011R,1,0.916
A00011R1,0,0.192
A00011R2,1,0.938
A00011R3,0,0.445
A00012R,1,0.932
A00012R1,1,0.518
A00012R2,1,0.973
A00012R3,1,0.959
A00013R,1,0.925
A00013R1,1,0.961
A00013R2,1,0.892
A00013R3,1,0.815
A00014R,1,0.962
A00014R1,1,0.913
A00014R2,1,0.965
A00014R3,1,0.974
A00015R,1,0.961
A00015R1,1,0.894
A00015R2,1,0.99
A00015R3,1,0.963
A00016R,1,0.963
A00016R1,1,0.8
A00016R2,1,0.98
A00016R3,1,0.847
A00017R,1,0.895
A00017R1,1,0.879
A00017R2,1,0.827
A00017R3,1,0.911
A00018R,1,0.645
A00018R1,1,0.658
A00018R2,1,0.717
A00018R3,1,0.778
A00019R,0,0.405
A00019R1,1,0.552
A00019R2,0,0.388
A00019R3,0,0.276
A00020R,1,0.987
A00020R1,1,0.949
A00020R2,1,0.944
A00020R3,1,0.981
A00021R,1,0.858
A00021R1,1,0.907
A00021R2,1,0.889
A00021R3,1,0.87
A00022R,1,0.956
A00022R1,1,0.959
A00022R2,1,0.963
A00022R3,1,0.923
A00023R,1,0.956
A00023R1,1,0.937
A00023R2,1,0.895
A00023R3,1,0.94
A00024R,1,0.78
A00024R1,1,0.796
A00024R2,1,0.812
A00024R3,1,0.5
A00025R,1,0.97
A00025R1,1,0.979
A00025R2,1,0.973
A00025R3,1,0.962
A00026R,1,0.988
A00026R1,1,0.97
A00026R2,1,0.987
A00026R3,1,0.996
A00027R,1,0.967
A00027R1,1,0.931
A00027R2,1,0.846
A00027R3,1,0.93
A00028R,1,0.902
A00028R1,1,0.974
A00028R2,1,0.883
A00028R3,1,0.931
A00029R,1,0.918
A00029R1,1,0.888
A00029R2,1,0.976
A00029R3,1,0.932
A00030R,1,0.952
A00030R1,1,0.965
A00030R2,1,0.975
A00030R3,1,0.977
A00031R,1,0.911
A00031R1,1,0.955
A00031R2,1,0.955
A00031R3,1,0.96
A00032R,1,0.965
A00032R1,1,0.935
A00032R2,1,0.853
A00032R3,1,0.886
A00033R,1,0.982
A00033R1,1,0.985
A00033R2,1,0.993
A00033R3,1,0.98
A00034R,1,0.864
A00034R1,1,0.908
A00034R2,1,0.934
A00034R3,1,0.922
A00035R,1,0.669
A00035R1,1,0.91
A00035R2,1,0.876
A00035R3,1,0.933
