PepID,AMPLabel,Prob
A00251R,1,0.971
A00251R1,1,0.95
A00251R2,1,0.953
A00251R3,1,0.984
A00252R,1,0.981
A00252R1,1,0.982
A00252R2,1,0.959
A00252R3,1,0.974
A00253R,0,0.002
A00253R1,0,0.027
A00253R2,0,0.025
A00253R3,0,0.025
A00254R,0,0.001
A00254R1,0,0.009
A00254R2,0,0.002
A00254R3,0,0.003
A00255R,1,0.849
A00255R1,0,0.058
A00255R2,1,0.864
A00255R3,1,0.883
A00256R,0,0.455
A00256R1,0,0.291
A00256R2,0,0.388
A00256R3,0,0.418
A00257R,0,0.254
A00257R1,0,0.017
A00257R2,0,0.116
A00257R3,0,0.016
A00258R,1,0.998
A00258R1,1,0.999
A00258R2,1,0.999
A00258R3,1,0.999
A00259R,1,1.0
A00259R1,1,0.999
A00259R2,1,0.999
A00259R3,1,1.0
A00260R,1,0.998
A00260R1,1,0.997
A00260R2,1,0.996
A00260R3,1,0.999
A00261R,1,0.94
A00261R1,1,0.981
A00261R2,1,0.979
A00261R3,1,0.988
A00262R,1,1.0
A00262R1,1,1.0
A00262R2,1,1.0
A00262R3,1,0.999
A00263R,1,0.56
A00263R1,1,0.773
A00263R2,1,0.872
A00263R3,1,0.691
A00264R,1,0.99
A00264R1,1,0.999
A00264R2,1,0.98
A00264R3,1,0.958
A00265R,1,0.962
A00265R1,1,0.966
A00265R2,1,0.963
A00265R3,1,0.774
A00266R,1,0.988
A00266R1,1,0.998
A00266R2,1,0.953
A00266R3,1,0.987
A00267R,1,0.982
A00267R1,1,0.998
A00267R2,1,0.998
A00267R3,1,0.999
A00268R,1,0.974
A00268R1,1,0.987
A00268R2,1,0.979
A00268R3,1,0.98
A00269R,1,0.844
A00269R1,1,0.872
A00269R2,1,0.835
A00269R3,1,0.782
A00270R,1,0.992
A00270R1,1,0.993
A00270R2,1,0.999
A00270R3,1,0.995
A00271R,1,0.992
A00271R1,1,0.985
A00271R2,1,0.995
A00271R3,1,0.998
A00272R,1,0.981
A00272R1,1,0.991
A00272R2,1,0.957
A00272R3,1,0.983
A00273R,1,0.872
A00273R1,1,0.956
A00273R2,1,0.642
A00273R3,1,0.886
A00274R,1,0.999
A00274R1,1,1.0
A00274R2,1,1.0
A00274R3,1,0.999
A00275R,1,0.99
A00275R1,1,0.996
A00275R2,1,0.985
A00275R3,1,0.996
A00276R,1,0.986
A00276R1,1,0.994
A00276R2,1,0.998
A00276R3,1,0.995
A00277R,1,0.999
A00277R1,1,1.0
A00277R2,1,0.999
A00277R3,1,0.999
A00278R,1,0.999
A00278R1,1,0.999
A00278R2,1,0.999
A00278R3,1,0.997
A00279R,1,0.958
A00279R1,1,0.818
A00279R2,1,0.878
A00279R3,1,0.934
A00280R,1,0.995
A00280R1,1,0.988
A00280R2,1,0.998
A00280R3,1,0.994
A00281R,1,0.896
A00281R1,1,0.903
A00281R2,1,0.741
A00281R3,1,0.923
A00282R,1,0.962
A00282R1,1,0.914
A00282R2,1,0.943
A00282R3,1,0.91
A00283R,0,0.195
A00283R1,0,0.058
A00283R2,0,0.141
A00283R3,0,0.268
A00284R,1,0.842
A00284R1,0,0.402
A00284R2,1,0.645
A00284R3,1,0.934
A00285R,0,0.002
A00285R1,0,0.022
A00285R2,0,0.038
A00285R3,0,0.024
A00286R,1,0.999
A00286R1,1,0.997
A00286R2,1,0.997
A00286R3,1,0.998
A00287R,1,0.542
A00287R1,1,0.737
A00287R2,1,0.932
A00287R3,1,0.746
A00288R,1,0.995
A00288R1,1,0.989
A00288R2,1,0.988
A00288R3,1,0.99
A00289R,1,0.945
A00289R1,1,0.929
A00289R2,1,0.957
A00289R3,1,0.974
A00290R,1,0.987
A00290R1,1,0.993
A00290R2,1,0.986
A00290R3,1,0.973
A00291R,1,0.902
A00291R1,1,0.849
A00291R2,1,0.878
A00291R3,0,0.465
A00292R,1,0.987
A00292R1,1,0.994
A00292R2,1,0.995
A00292R3,1,0.996
A00293R,1,0.522
A00293R1,0,0.281
A00293R2,0,0.448
A00293R3,0,0.486
A00294R,1,0.999
A00294R1,1,0.998
A00294R2,1,0.997
A00294R3,1,0.994
A00295R,0,0.004
A00295R1,0,0.014
A00295R2,0,0.024
A00295R3,0,0.067
A00296R,0,0.06
A00296R1,0,0.067
A00296R2,0,0.088
A00296R3,0,0.363
A00297R,1,1.0
A00297R1,1,1.0
A00297R2,1,1.0
A00297R3,1,1.0
A00298R,1,1.0
A00298R1,1,0.999
A00298R2,1,1.0
A00298R3,1,1.0
A00299R,1,1.0
A00299R1,1,0.999
A00299R2,1,1.0
A00299R3,1,0.999
A00300R,1,0.902
A00300R1,1,0.992
A00300R2,1,0.991
A00300R3,1,0.958
A00301R,1,0.989
A00301R1,1,0.982
A00301R2,1,0.989
A00301R3,1,0.991
A00302R,1,0.985
A00302R1,1,0.988
A00302R2,1,0.981
A00302R3,1,0.991
A00303R,1,0.99
A00303R1,1,0.994
A00303R2,1,0.997
A00303R3,1,0.997
A00304R,1,0.919
A00304R1,1,0.994
A00304R2,1,0.983
A00304R3,1,0.987
A00305R,1,0.996
A00305R1,1,0.998
A00305R2,1,0.996
A00305R3,1,0.995
A00306R,1,0.969
A00306R1,1,0.989
A00306R2,1,0.993
A00306R3,1,0.993
A00307R,1,0.983
A00307R1,1,0.981
A00307R2,1,0.868
A00307R3,1,0.791
A00308R,1,0.964
A00308R1,1,0.898
A00308R2,1,0.953
A00308R3,1,0.893
A00309R,1,0.808
A00309R1,1,0.964
A00309R2,1,0.951
A00309R3,1,0.934
A00310R,1,0.996
A00310R1,1,0.995
