PepID,AMPLabel,Prob
A03601,1,0.544
A03602,0,0.0805
A03603,0,0.15
A03604,0,0.2235
A03605,0,0.067
A03606,0,0.0115
A03607,0,0.001
A03608,0,0.2595
A03609,0,0.3465
A03610,0,0.2775
A03611,0,0.3395
A03612,0,0.184
A03613,0,0.1395
A03614,0,0.0165
A03615,0,0.135
A03616,0,0.346
A03617,0,0.133
A03618,0,0.4045
A03619,0,0.3305
A03620,0,0.1495
A03621,0,0.2445
A03622,0,0.2495
A03623,0,0.3885
A03624,0,0.4915
A03625,0,0.4245
A03626,0,0.0595
A03627,0,0.197
A03628,0,0.3825
A03629,0,0.1885
A03630,0,0.4255
A03631,0,0.4295
A03632,0,0.0295
A03633,0,0.303
A03634,0,0.27
A03635,0,0.4705
A03636,0,0.031
A03637,0,0.4195
A03638,1,0.6145
A03639,0,0.0565
A03640,0,0.1145
A03641,0,0.3175
A03642,0,0.139
A03643,0,0.086
A03644,0,0.228
A03645,0,0.2205
A03646,0,0.092
A03647,0,0.096
A03648,0,0.473
A03649,0,0.1245
A03650,0,0.1405
A03651,0,0.376
A03652,0,0.0015
A03653,0,0.034
A03654,0,0.097
A03655,0,0.0085
A03656,0,0.059
A03657,0,0.0685
A03658,0,0.1215
A03659,0,0.125
A03660,0,0.102
A03661,0,0.095
A03662,0,0.2975
A03663,0,0.441
A03664,1,0.744
A03665,0,0.2705
A03666,0,0.139
A03667,0,0.056
A03668,0,0.309
A03669,1,0.546
A03670,0,0.1155
A03671,0,0.14
A03672,0,0.059
A03673,0,0.0205
A03674,0,0.0775
A03675,0,0.3835
A03676,0,0.116
A03677,0,0.0215
A03678,1,0.627
A03679,0,0.2845
A03680,0,0.3215
A03681,0,0.1005
A03682,0,0.074
A03683,1,0.6745
A03684,1,0.529
A03685,0,0.291
A03686,0,0.067
A03687,1,0.608
A03688,0,0.043
A03689,0,0.262
A03690,0,0.0555
A03691,0,0.346
A03692,1,0.694
A03693,0,0.4225
A03694,1,0.9315
A03695,1,0.534
A03696,0,0.1395
A03697,0,0.046
A03698,0,0.1285
A03699,0,0.231
A03700,1,0.562
A03701,1,0.7065
A03702,0,0.0165
A03703,0,0.168
A03704,0,0.2225
A03705,0,0.006
A03706,0,0.012
A03707,0,0.4195
A03708,0,0.3635
A03709,0,0.05
A03710,0,0.1225
A03711,0,0.172
A03712,1,0.9255
A03713,0,0.044
A03714,1,0.8115
A03715,0,0.0295
A03716,0,0.1945
A03717,1,0.7905
A03718,0,0.107
A03719,0,0.476
A03720,0,0.0705
A03721,0,0.241
A03722,0,0.118
A03723,0,0.0005
A03724,0,0.282
A03725,1,0.62
A03726,0,0.0095
A03727,0,0.053
A03728,0,0.1655
A03729,0,0.217
A03730,0,0.0045
A03731,0,0.114
A03732,0,0.0355
A03733,0,0.0505
A03734,0,0.068
A03735,0,0.4715
A03736,1,0.743
A03737,0,0.296
A03738,0,0.2775
A03739,0,0.0205
A03740,0,0.2775
A03741,0,0.067
A03742,0,0.098
A03743,0,0.299
A03744,0,0.4295
A03745,0,0.3645
A03746,0,0.0895
A03747,0,0.01
A03748,1,0.514
A03749,0,0.2155
A03750,0,0.1265
A03751,0,0.1655
A03752,0,0.266
A03753,0,0.128
A03754,0,0.4995
A03755,1,0.752
A03756,0,0.344
A03757,0,0.138
A03758,0,0.299
A03759,0,0.022
A03760,0,0.0615
A03761,0,0.3255
A03762,0,0.0955
A03763,0,0.0355
A03764,0,0.1495
A03765,0,0.2625
A03766,0,0.1135
A03767,0,0.457
A03768,1,0.64
A03769,0,0.1825
A03770,0,0.0345
A03771,0,0.229
A03772,0,0.198
A03773,0,0.024
A03774,0,0.084
A03775,0,0.054
A03776,0,0.18
A03777,0,0.0205
A03778,0,0.0555
A03779,0,0.062
A03780,0,0.0485
A03781,1,0.5155
A03782,0,0.3435
A03783,0,0.143
A03784,0,0.276
A03785,0,0.017
A03786,0,0.0565
A03787,0,0.331
A03788,0,0.3115
A03789,0,0.017
A03790,0,0.317
A03791,0,0.093
A03792,0,0.3035
A03793,0,0.109
A03794,0,0.3275
A03795,0,0.441
A03796,1,0.7325
A03797,0,0.0705
A03798,0,0.3415
A03799,0,0.007
A03800,0,0.0145
A03801,0,0.0455
A03802,1,0.63
A03803,0,0.019
A03804,1,0.739
A03805,0,0.4105
A03806,0,0.004
A03807,0,0.122
A03808,0,0.036
A03809,0,0.42
A03810,0,0.0115
A03811,0,0.07
A03812,0,0.2335
A03813,0,0.019
A03814,0,0.1975
A03815,0,0.1335
A03816,0,0.348
