PepID,AMPLabel,Prob
A04924R1,0,0.015
A04924R2,0,0.001
A04924R3,0,0.006
A04925R,0,0.132
A04925R1,0,0.068
A04925R2,0,0.147
A04925R3,0,0.12
A04926R,0,0.147
A04926R1,0,0.125
A04926R2,0,0.075
A04926R3,0,0.232
A04927R,1,0.994
A04927R1,1,0.996
A04927R2,1,0.996
A04927R3,1,0.99
A04928R,0,0.017
A04928R1,0,0.011
A04928R2,0,0.02
A04928R3,0,0.003
A04929R,0,0.013
A04929R1,0,0.008
A04929R2,0,0.014
A04929R3,0,0.006
A04930R,0,0.026
A04930R1,0,0.021
A04930R2,0,0.026
A04930R3,0,0.008
A04931R,0,0.187
A04931R1,0,0.185
A04931R2,0,0.213
A04931R3,0,0.257
A04932R,0,0.175
A04932R1,0,0.384
A04932R2,0,0.449
A04932R3,1,0.528
A04933R,1,0.611
A04933R1,1,0.918
A04933R2,1,0.937
A04933R3,1,0.905
A04934R,0,0.002
A04934R1,0,0.001
A04934R2,0,0.004
A04934R3,0,0.004
A04935R,0,0.019
A04935R1,0,0.006
A04935R2,0,0.03
A04935R3,0,0.008
A04936R,1,0.551
A04936R1,1,0.651
A04936R2,0,0.463
A04936R3,0,0.298
A04937R,0,0.015
A04937R1,0,0.02
A04937R2,0,0.042
A04937R3,0,0.029
A04938R,0,0.001
A04938R1,0,0.0
A04938R2,0,0.001
A04938R3,0,0.002
A04939R,0,0.207
A04939R1,0,0.433
A04939R2,0,0.405
A04939R3,1,0.525
A04940R,0,0.028
A04940R1,0,0.016
A04940R2,0,0.087
A04940R3,0,0.009
A04941R,0,0.024
A04941R1,0,0.008
A04941R2,0,0.004
A04941R3,0,0.028
A04942R,0,0.274
A04942R1,0,0.275
A04942R2,0,0.38
A04942R3,0,0.361
A04943R,0,0.021
A04943R1,0,0.006
A04943R2,0,0.015
A04943R3,0,0.006
A04944R,0,0.046
A04944R1,0,0.117
A04944R2,0,0.016
A04944R3,0,0.024
A04945R,0,0.001
A04945R1,0,0.002
A04945R2,0,0.004
A04945R3,0,0.001
A04946R,0,0.001
A04946R1,0,0.001
A04946R2,0,0.001
A04946R3,0,0.002
A04947R,1,0.513
A04947R1,0,0.321
A04947R2,0,0.287
A04947R3,0,0.446
A04948R,0,0.292
A04948R1,0,0.162
A04948R2,0,0.139
A04948R3,0,0.06
A04949R,0,0.003
A04949R1,0,0.005
A04949R2,0,0.005
A04949R3,0,0.008
A04950R,0,0.245
A04950R1,0,0.224
A04950R2,0,0.118
A04950R3,0,0.144
A04951R,0,0.002
A04951R1,0,0.001
A04951R2,0,0.001
A04951R3,0,0.002
A04952R,0,0.134
