PepID,AMPLabel,Prob
A01001,1,0.947
A01002,1,0.807
A01003,1,0.951
A01004,1,0.995
A01005,0,0.193
A01006,1,0.971
A01007,1,0.942
A01008,1,0.814
A01009,1,0.846
A01010,1,0.754
A01011,1,0.855
A01012,1,0.934
A01013,1,0.597
A01014,0,0.219
A01015,1,0.892
A01016,1,0.991
A01017,1,1.0
A01018,1,0.995
A01019,1,0.972
A01020,1,0.981
A01021,0,0.275
A01022,1,0.996
A01023,1,0.981
A01024,1,0.976
A01025,1,0.999
A01026,1,0.914
A01027,1,0.78
A01028,1,0.997
A01029,1,0.996
A01030,1,0.911
A01031,1,0.849
A01032,1,0.779
A01033,1,0.984
A01034,1,1.0
A01035,1,0.842
A01036,1,0.929
A01037,1,0.949
A01038,1,0.742
A01039,1,0.849
A01040,0,0.257
A01041,1,0.93
A01042,1,0.948
A01043,0,0.114
A01044,1,0.842
A01045,1,0.963
A01046,1,0.804
A01047,0,0.454
A01048,1,0.928
A01049,1,0.965
A01050,1,0.986
A01051,1,0.985
A01052,1,0.995
A01053,1,0.755
A01054,1,0.535
A01055,1,0.791
A01056,1,0.99
A01057,1,0.978
A01058,1,0.842
A01059,0,0.31
A01060,1,0.975
A01061,1,0.738
A01062,1,0.866
A01063,1,0.488
A01064,1,1.0
A01065,1,0.84
A01066,0,0.452
A01067,1,0.842
A01068,0,0.147
A01069,0,0.198
A01070,1,0.899
A01071,1,0.842
A01072,1,0.842
A01073,1,0.914
A01074,1,0.995
A01075,1,0.751
A01076,1,0.84
A01077,1,0.921
A01078,1,0.937
A01079,1,0.979
A01080,1,0.983
A01081,1,0.95
A01082,1,0.717
A01083,1,0.991
A01084,1,0.986
A01085,1,0.942
A01086,1,0.802
A01087,1,0.936
A01088,1,0.985
A01089,1,0.979
A01090,1,0.797
A01091,1,0.648
A01092,0,0.339
A01093,1,0.959
A01094,0,0.459
A01095,1,0.959
A01096,1,0.918
A01097,1,0.901
A01098,0,0.486
A01099,1,0.88
A01100,1,0.933
A01101,1,0.964
A01102,1,0.918
A01103,1,0.913
A01104,1,0.942
A01105,1,0.842
A01106,1,0.682
A01107,1,0.858
A01108,1,0.986
A01109,1,0.914
A01110,1,0.994
A01111,1,0.931
A01112,1,0.672
A01113,1,0.703
A01114,1,0.971
