PepID,AMPLabel,Prob
A00001,1,0.957
A00002,1,0.5
A00003,1,0.873
A00004,1,0.842
A00005,1,0.87
A00006,1,0.983
A00007,1,1.0
A00008,1,1.0
A00009,1,0.722
A00010,1,0.931
A00011,1,0.842
A00012,1,0.893
A00013,1,0.914
A00014,1,0.936
A00015,1,0.964
A00016,1,0.962
A00017,1,0.842
A00018,1,0.56
A00019,0,0.408
A00020,1,0.842
A00021,1,0.916
A00022,1,0.967
A00023,1,0.905
A00024,1,0.816
A00025,1,0.977
A00026,1,0.984
A00027,1,0.949
A00028,1,0.928
A00029,1,0.947
A00030,1,0.977
A00031,1,0.945
A00032,1,0.98
A00033,1,0.986
A00034,1,0.942
A00035,1,0.96
A00036,1,0.983
A00037,1,0.842
A00038,1,0.992
A00039,1,0.857
A00040,1,0.786
A00041,1,0.967
A00042,1,0.573
A00043,1,0.96
A00044,1,0.99
A00045,1,0.925
A00046,1,0.917
A00047,1,0.966
A00048,1,0.976
A00049,1,0.948
A00050,1,0.978
A00051,1,0.964
A00052,1,0.976
A00053,1,0.975
A00054,1,0.995
A00055,1,0.992
A00056,1,0.955
A00057,1,0.933
A00058,1,0.964
A00059,1,0.986
A00060,1,0.924
A00061,1,0.963
A00062,1,0.951
A00063,1,0.888
A00064,1,0.911
A00065,1,0.929
A00066,1,0.914
A00067,1,0.963
A00068,1,0.842
A00069,1,0.876
A00070,1,0.842
A00071,1,0.957
A00072,1,0.965
A00073,1,0.952
A00074,1,0.952
A00075,1,0.842
A00076,1,0.912
A00077,1,0.967
A00078,1,0.967
A00079,1,0.842
A00080,1,0.963
A00081,1,0.774
A00082,1,0.952
A00083,1,0.989
A00084,1,0.987
A00085,1,0.962
A00086,1,0.83
A00087,1,0.985
A00088,1,0.951
A00089,1,0.994
A00090,1,0.98
A00091,1,0.984
A00092,1,0.933
A00093,1,0.935
A00094,1,0.603
A00095,1,0.923
A00096,1,0.983
A00097,1,0.878
A00098,1,0.943
A00099,1,0.736
A00100,1,0.987
A00101,1,0.842
A00102,1,0.987
A00103,1,0.842
A00104,1,0.946
A00105,1,0.842
A00106,1,0.984
A00107,1,0.958
A00108,1,0.66
A00109,1,0.999
A00110,1,0.999
A00111,1,0.98
A00112,1,0.877
A00113,1,0.909
A00114,1,0.985
A00115,1,0.999
A00116,1,0.697
A00117,1,0.984
A00118,1,0.973
A00119,1,0.981
A00120,1,0.937
A00121,1,0.925
A00122,1,0.905
A00123,1,0.964
A00124,1,0.777
A00125,1,0.89
A00126,0,0.352
A00127,0,0.424
A00128,1,0.968
A00129,1,0.996
A00130,1,0.974
A00131,1,0.986
A00132,1,0.95
A00133,1,0.929
A00134,1,0.796
A00135,1,0.955
A00136,1,0.962
A00137,1,0.984
A00138,1,0.998
A00139,1,0.882
A00140,1,0.842
A00141,1,0.998
A00142,1,0.929
A00143,1,1.0
A00144,1,0.829
A00145,1,0.796
A00146,0,0.481
A00147,1,0.797
A00148,1,0.976
A00149,1,0.985
A00150,1,0.932
A00151,1,0.966
A00152,1,0.928
A00153,1,0.769
A00154,1,0.546
A00155,1,0.979
A00156,1,0.982
A00157,1,1.0
A00158,1,0.991
A00159,1,0.968
A00160,1,0.975
A00161,1,0.995
A00162,1,0.966
A00163,1,0.922
A00164,1,0.983
A00165,1,0.942
A00166,1,0.842
A00167,1,0.976
A00168,1,0.945
A00169,1,0.842
A00170,0,0.45
A00171,1,0.866
A00172,1,0.978
A00173,1,0.98
A00174,1,0.78
A00175,1,0.905
A00176,1,0.868
A00177,1,0.878
A00178,1,0.956
A00179,1,0.888
A00180,1,0.975
A00181,1,0.838
A00182,1,0.775
A00183,1,0.871
A00184,1,0.939
A00185,1,0.983
A00186,1,0.984
A00187,1,0.921
A00188,1,0.555
A00189,1,0.846
A00190,1,0.995
A00191,1,1.0
A00192,1,0.85
A00193,1,0.905
A00194,1,0.993
A00195,1,0.984
A00196,1,0.907
A00197,1,0.756
A00198,1,0.86
A00199,1,0.945
A00200,1,0.875
A00201,1,0.985
A00202,1,0.913
A00203,0,0.165
A00204,1,0.98
A00205,0,0.094
A00206,1,0.727
A00207,0,0.351
A00208,1,0.978
A00209,0,0.467
A00210,1,0.944
A00211,1,0.971
A00212,1,0.979
A00213,1,0.951
A00214,0,0.408
A00215,0,0.203
A00216,1,0.842
A00217,0,0.14
A00218,1,0.861
A00219,1,0.955
A00220,1,0.745
A00221,1,0.952
A00222,1,0.956
A00223,1,0.92
A00224,1,0.983
A00225,1,0.977
A00226,1,0.953
A00227,1,0.882
A00228,1,0.961
A00229,1,0.951
A00230,1,0.977
A00231,0,0.364
A00232,1,0.963
A00233,1,0.986
A00234,1,0.978
A00235,1,0.992
A00236,1,0.89
A00237,1,0.992
A00238,1,0.988
A00239,1,0.94
A00240,1,0.928
A00241,1,0.862
A00242,1,0.858
A00243,1,0.978
A00244,1,0.933
A00245,0,0.426
A00246,1,0.954
A00247,1,0.954
A00248,1,0.968
A00249,0,0.29
A00250,0,0.455
A00251,1,0.842
A00252,1,0.948
A00253,0,0.059
A00254,0,0.044
A00255,0,0.427
A00256,1,0.666
A00257,0,0.098
A00258,1,0.994
A00259,1,0.983
A00260,1,0.985
A00261,1,0.96
A00262,1,0.97
A00263,1,0.681
A00264,1,0.899
A00265,1,0.669
A00266,1,0.996
A00267,1,0.994
A00268,1,0.993
A00269,1,0.752
A00270,1,0.992
A00271,1,0.958
A00272,1,0.991
A00273,1,0.709
A00274,1,0.989
A00275,1,0.995
A00276,1,0.992
A00277,1,0.998
A00278,1,0.991
A00279,1,0.934
A00280,1,0.953
A00281,1,0.803
A00282,1,1.0
A00283,0,0.202
A00284,1,0.897
A00285,0,0.455
A00286,1,0.885
A00287,1,0.805
A00288,1,0.929
A00289,1,0.976
A00290,1,0.977
A00291,1,0.943
A00292,1,0.98
A00293,1,0.842
A00294,1,1.0
A00295,1,0.696
A00296,1,0.842
A00297,1,0.98
A00298,1,0.937
A00299,1,0.961
A00300,1,0.968
A00301,1,0.965
A00302,1,0.963
A00303,1,0.959
A00304,1,0.97
A00305,1,0.982
A00306,1,0.99
A00307,1,0.991
A00308,1,0.907
A00309,1,0.994
A00310,1,0.842
A00311,1,0.666
A00312,1,0.912
A00313,1,0.888
A00314,1,0.719
A00315,1,0.989
A00316,1,0.753
A00317,1,0.977
A00318,1,0.956
A00319,1,0.984
A00320,1,0.985
A00321,1,0.842
A00322,1,0.992
A00323,1,0.97
A00324,1,0.97
A00325,1,0.982
A00326,1,0.983
A00327,1,0.948
A00328,1,0.972
A00329,1,0.969
A00330,1,0.978
A00331,1,0.912
A00332,1,0.975
A00333,1,0.978
A00334,1,0.978
A00335,1,0.905
A00336,1,0.851
A00337,1,0.842
A00338,1,0.842
A00339,1,0.721
A00340,0,0.151
A00341,1,0.666
A00342,1,0.962
A00343,1,0.915
A00344,1,0.893
A00345,1,0.906
A00346,1,0.842
A00347,1,0.624
A00348,1,0.998
A00349,1,0.865
A00350,1,0.842
A00351,1,0.709
A00352,1,0.958
A00353,1,0.983
A00354,1,0.969
A00355,1,0.957
A00356,1,0.984
A00357,0,0.41
A00358,1,0.97
A00359,1,0.969
A00360,0,0.374
A00361,1,0.984
A00362,1,0.842
A00363,1,0.842
A00364,1,0.975
A00365,1,0.979
A00366,1,0.985
A00367,1,0.892
A00368,1,0.842
A00369,1,0.992
A00370,1,0.653
A00371,1,0.906
A00372,1,0.981
A00373,1,0.974
A00374,1,0.992
A00375,1,0.986
A00376,1,0.89
A00377,1,0.966
A00378,1,0.842
A00379,1,0.987
A00380,1,0.504
A00381,1,0.842
A00382,1,0.699
A00383,1,0.908
A00384,1,0.966
A00385,1,0.899
A00386,1,0.983
A00387,1,0.986
A00388,1,0.889
A00389,1,0.878
A00390,1,0.954
A00391,0,0.269
A00392,1,0.968
A00393,1,0.88
A00394,1,0.947
A00395,1,0.879
A00396,1,0.94
A00397,0,0.39
A00398,1,0.755
A00399,1,0.96
A00400,1,0.984
A00401,0,0.183
A00402,0,0.044
A00403,1,0.934
A00404,1,0.848
A00405,1,0.71
A00406,1,0.846
A00407,1,0.842
A00408,1,0.988
A00409,1,0.829
A00410,1,0.98
A00411,1,0.953
A00412,1,0.49
A00413,1,0.948
A00414,1,0.998
A00415,1,0.986
A00416,1,0.945
A00417,1,0.971
A00418,1,0.934
A00419,1,0.967
A00420,1,0.979
A00421,1,0.842
A00422,1,0.926
A00423,1,0.907
A00424,1,0.896
A00425,1,0.956
A00426,1,0.941
A00427,1,0.959
A00428,1,0.98
A00429,0,0.294
A00430,1,0.966
A00431,1,0.779
A00432,1,0.935
A00433,1,0.973
A00434,1,0.98
A00435,1,0.842
A00436,1,0.967
A00437,1,0.968
A00438,1,0.953
A00439,1,0.789
A00440,1,0.842
A00441,1,0.842
A00442,1,0.936
A00443,1,0.947
A00444,1,0.903
A00445,1,0.842
A00446,1,0.966
A00447,1,0.774
A00448,1,0.999
A00449,1,0.996
A00450,1,0.989
A00451,1,0.964
A00452,1,0.956
A00453,1,0.963
A00454,1,0.949
A00455,1,0.974
A00456,1,0.927
A00457,1,0.626
A00458,1,0.978
A00459,1,0.978
A00460,1,0.969
A00461,1,0.993
A00462,1,0.975
A00463,1,0.938
A00464,1,0.859
A00465,1,0.94
A00466,1,0.959
A00467,1,0.941
A00468,1,0.963
A00469,1,0.849
A00470,1,0.967
A00471,1,0.948
A00472,1,0.974
A00473,1,0.977
A00474,1,0.864
