PepID,AMPLabel,Prob
D04288,1,0.6585
D04289,0,0.0165
D04290,1,0.672
D04291,1,0.9315
D04292,0,0.0005
D04293,1,0.916
D04294,1,0.963
D04295,0,0.1375
D04296,1,0.9745
D04297,1,0.969
D04298,1,0.9175
D04299,1,0.9535
D04300,0,0.115
D04301,0,0.011
D04302,0,0.0945
D04303,0,0.3055
D04304,0,0.006
D04305,0,0.028
D04306,0,0.4915
D04307,0,0.2505
D04308,0,0.002
D04309,0,0.3715
D04310,0,0.142
D04311,0,0.0345
D04312,0,0.0125
D04313,0,0.0065
D04314,1,0.652
D04315,1,0.586
D04316,1,0.553
D04317,1,0.551
D04318,0,0.324
D04319,1,0.761
D04320,0,0.012
D04321,0,0.0405
D04322,0,0.0105
D04323,0,0.052
D04324,0,0.2545
D04325,0,0.288
D04326,0,0.058
D04327,0,0.077
D04328,0,0.0025
D04329,0,0.144
D04330,0,0.0805
D04331,0,0.44
D04332,0,0.0045
D04333,0,0.005
D04334,0,0.209
D04335,0,0.0985
D04336,0,0.216
D04337,0,0.224
D04338,0,0.042
D04339,1,0.5735
D04340,0,0.2745
D04341,0,0.2185
D04342,0,0.103
D04343,0,0.396
D04344,1,0.6695
D04345,1,0.75
D04346,0,0.0725
D04347,0,0.0235
D04348,0,0.1725
D04349,0,0.0585
D04350,0,0.2585
D04351,0,0.3735
D04352,0,0.0405
D04353,0,0.088
D04354,0,0.1455
D04355,0,0.3455
D04356,0,0.112
D04357,0,0.019
D04358,0,0.002
D04359,0,0.0115
D04360,0,0.001
D04361,0,0.013
D04362,0,0.0115
D04363,0,0.2035
D04364,0,0.337
D04365,0,0.127
D04366,1,0.985
D04367,0,0.063
D04368,0,0.118
D04369,1,0.5565
D04370,0,0.0285
D04371,0,0.038
D04372,0,0.005
D04373,0,0.0415
D04374,0,0.078
D04375,1,0.9525
D04376,0,0.0335
D04377,1,0.674
D04378,1,0.9515
D04379,0,0.061
D04380,0,0.1885
D04381,0,0.0165
D04382,0,0.223
D04383,0,0.284
D04384,0,0.1115
D04385,0,0.294
D04386,1,0.545
D04387,0,0.069
D04388,0,0.0585
D04389,0,0.093
D04390,1,0.558
D04391,0,0.339
D04392,0,0.1375
D04393,0,0.1175
D04394,0,0.134
D04395,0,0.0345
D04396,0,0.353
D04397,0,0.106
D04398,1,0.608
D04399,0,0.195
D04400,0,0.4255
D04401,0,0.006
D04402,0,0.2275
D04403,0,0.169
D04404,0,0.057
D04405,0,0.2265
D04406,0,0.3445
D04407,0,0.44
D04408,0,0.075
D04409,0,0.0045
D04410,0,0.132
D04411,0,0.2475
D04412,0,0.1305
D04413,0,0.218
D04414,0,0.423
D04415,0,0.17
D04416,0,0.082
D04417,0,0.044
D04418,0,0.301
D04419,0,0.2285
D04420,1,0.5035
D04421,1,0.795
D04422,0,0.1645
D04423,0,0.039
D04424,0,0.0425
D04425,0,0.441
D04426,1,0.88
D04427,0,0.325
D04428,0,0.332
D04429,0,0.334
D04430,0,0.216
D04431,0,0.2075
D04432,0,0.2355
D04433,0,0.0195
D04434,1,0.557
D04435,0,0.0215
D04436,1,0.715
D04437,0,0.4125
D04438,0,0.22
D04439,0,0.1265
D04440,0,0.2665
D04441,0,0.122
D04442,0,0.045
D04443,1,0.5815
D04444,1,0.8905
D04445,0,0.0175
D04446,1,0.5005
D04447,1,0.8975
D04448,0,0.048
D04449,0,0.148
D04450,0,0.2225
D04451,0,0.3105
D04452,0,0.237
D04453,0,0.043
D04454,0,0.203
D04455,0,0.0315
D04456,0,0.3835
D04457,0,0.078
D04458,0,0.0285
D04459,0,0.071
D04460,0,0.3465
D04461,0,0.023
D04462,0,0.2575
D04463,1,0.663
D04464,0,0.2435
D04465,0,0.4555
D04466,0,0.4205
D04467,0,0.3505
D04468,0,0.181
D04469,1,0.8505
D04470,0,0.283
D04471,1,0.6655
D04472,0,0.115
D04473,0,0.058
D04474,0,0.267
D04475,0,0.1305
D04476,0,0.114
D04477,0,0.379
D04478,-999,-999
D04479,1,0.6855
D04480,0,0.2715
D04481,0,0.009
D04482,0,0.1145
D04483,0,0.3395
D04484,1,0.561
D04485,0,0.13
D04486,0,0.025
D04487,0,0.008
D04488,0,0.2015
D04489,1,0.878
D04490,1,0.512
D04491,0,0.456
D04492,0,0.329
D04493,0,0.149
D04494,0,0.084
D04495,0,0.178
D04496,1,0.641
D04497,1,0.631
D04498,0,0.0315
D04499,0,0.434
D04500,0,0.132
D04501,0,0.0335
D04502,0,0.093
D04503,0,0.006
D04504,0,0.3715
D04505,1,0.9665
D04506,0,0.034
D04507,0,0.093
D04508,1,0.6075
D04509,0,0.0835
D04510,1,0.625
D04511,0,0.338
D04512,0,0.26
D04513,0,0.378
D04514,1,0.6895
D04515,0,0.017
D04516,0,0.1595
D04517,0,0.028
D04518,0,0.007
D04519,0,0.0405
D04520,0,0.4095
D04521,0,0.114
D04522,1,0.5565
D04523,0,0.0485
D04524,1,0.775
D04525,0,0.0775
D04526,0,0.0815
D04527,0,0.075
D04528,0,0.1945
D04529,0,0.075
D04530,0,0.314
D04531,0,0.109
D04532,0,0.029
D04533,0,0.301
D04534,0,0.0325
D04535,0,0.0365
D04536,1,0.6645
D04537,0,0.0655
D04538,0,0.285
D04539,0,0.1105
D04540,0,0.1145
D04541,0,0.0085
D04542,0,0.1725
D04543,1,0.98
D04544,0,0.184
D04545,0,0.236
D04546,0,0.0015
D04547,0,0.0935
D04548,0,0.091
D04549,1,0.5555
D04550,1,0.501
D04551,0,0.4445
D04552,0,0.0235
D04553,0,0.1505
D04554,0,0.168
D04555,0,0.264
D04556,0,0.019
D04557,0,0.0155
D04558,0,0.0885
D04559,0,0.371
D04560,0,0.099
D04561,0,0.0965
D04562,0,0.051
D04563,0,0.2465
