PepID,AMPLabel,Prob
A10601,0,0.1905
A10602,0,0.1635
A10603,0,0.238
A10604,0,0.038
A10605,0,0.344
A10606,0,0.328
A10607,0,0.276
A10608,1,0.631
A10609,0,0.131
A10610,1,0.628
A10611,0,0.013
A10612,0,0.0355
A10613,0,0.0245
A10614,0,0.266
A10615,0,0.0305
A10616,0,0.048
A10617,0,0.33
A10618,0,0.061
A10619,0,0.462
A10620,0,0.1245
A10621,0,0.2275
A10622,1,0.7025
A10623,0,0.4825
A10624,1,0.992
A10625,0,0.0155
A10626,0,0.006
A10627,0,0.011
A10628,1,0.7325
A10629,0,0.0075
A10630,0,0.443
A10631,0,0.1135
A10632,0,0.1155
A10633,0,0.215
A10634,0,0.41
A10635,0,0.265
A10636,0,0.338
A10637,0,0.2965
A10638,0,0.04
A10639,0,0.25
A10640,0,0.3
A10641,0,0.4465
A10642,0,0.148
A10643,0,0.1655
A10644,0,0.322
A10645,0,0.2175
A10646,0,0.2995
A10647,0,0.277
A10648,0,0.106
A10649,0,0.002
A10650,0,0.1565
A10651,0,0.4315
A10652,0,0.0505
A10653,0,0.233
A10654,0,0.094
A10655,0,0.254
A10656,1,0.9605
A10657,0,0.0105
A10658,1,0.9355
A10659,0,0.161
A10660,0,0.051
A10661,0,0.2385
A10662,0,0.008
A10663,0,0.1225
A10664,0,0.062
A10665,0,0.092
A10666,1,0.957
A10667,0,0.1295
A10668,0,0.2215
A10669,0,0.023
A10670,0,0.344
A10671,1,0.556
A10672,1,0.942
A10673,0,0.1335
A10674,1,0.647
A10675,0,0.0915
A10676,1,0.824
A10677,0,0.005
A10678,0,0.3245
A10679,0,0.06
A10680,0,0.1045
A10681,0,0.0655
A10682,0,0.186
A10683,0,0.2605
A10684,0,0.217
A10685,0,0.4945
A10686,1,0.7625
A10687,0,0.436
A10688,0,0.2095
A10689,1,0.521
A10690,0,0.302
A10691,0,0.3005
A10692,1,0.934
A10693,0,0.0
A10694,0,0.161
A10695,0,0.1425
A10696,0,0.005
A10697,0,0.386
A10698,0,0.1375
A10699,0,0.2245
A10700,0,0.4315
A10701,0,0.047
A10702,0,0.0045
A10703,0,0.2065
A10704,1,0.8905
A10705,0,0.064
A10706,1,0.531
A10707,1,0.6155
A10708,0,0.164
A10709,0,0.217
A10710,0,0.016
A10711,0,0.438
A10712,0,0.076
A10713,0,0.4715
A10714,1,0.571
A10715,0,0.2335
A10716,0,0.0345
A10717,0,0.0415
A10718,0,0.3535
A10719,1,0.506
A10720,0,0.0455
A10721,0,0.1985
A10722,0,0.2525
A10723,0,0.0365
A10724,0,0.154
A10725,0,0.3235
A10726,0,0.3545
A10727,0,0.0815
A10728,0,0.159
A10729,0,0.2785
A10730,0,0.3145
A10731,0,0.0815
A10732,0,0.106
A10733,0,0.2285
A10734,0,0.103
A10735,1,0.6265
A10736,1,0.927
A10737,0,0.0385
A10738,1,0.5935
A10739,1,0.6085
A10740,0,0.277
A10741,0,0.4115
A10742,0,0.062
A10743,0,0.1305
A10744,0,0.121
A10745,0,0.2135
A10746,0,0.316
A10747,1,0.6915
A10748,1,0.8
A10749,0,0.307
A10750,0,0.3235
A10751,1,0.528
A10752,0,0.1895
A10753,0,0.4685
A10754,0,0.496
A10755,0,0.01
A10756,0,0.2005
A10757,1,0.6615
A10758,0,0.42
A10759,0,0.183
A10760,0,0.395
A10761,0,0.0155
A10762,0,0.1685
A10763,0,0.003
A10764,0,0.1935
A10765,0,0.144
A10766,0,0.021
A10767,0,0.036
A10768,0,0.401
A10769,0,0.1085
A10770,0,0.319
A10771,0,0.018
A10772,0,0.058
A10773,0,0.082
A10774,0,0.0665
A10775,0,0.1585
A10776,1,0.779
A10777,0,0.402
A10778,0,0.137
A10779,1,0.547
A10780,0,0.451
A10781,0,0.1205
A10782,0,0.127
A10783,1,0.528
A10784,0,0.2585
A10785,0,0.1535
A10786,0,0.173
A10787,0,0.1255
A10788,0,0.033
A10789,0,0.0245
A10790,0,0.3115
A10791,0,0.088
A10792,0,0.0175
A10793,0,0.0395
A10794,0,0.0645
A10795,0,0.0015
A10796,0,0.14
A10797,0,0.249
A10798,0,0.492
A10799,0,0.4825
A10800,0,0.276
A10801,0,0.2045
A10802,1,0.633
A10803,0,0.0105
A10804,0,0.0565
A10805,0,0.045
A10806,0,0.016
A10807,0,0.01
A10808,0,0.216
A10809,0,0.04
A10810,0,0.137
A10811,0,0.0525
A10812,0,0.0975
A10813,0,0.0935
A10814,0,0.211
A10815,1,0.6435
A10816,0,0.093
A10817,0,0.1135
A10818,0,0.0175
A10819,0,0.0315
A10820,0,0.1995
A10821,0,0.1325
A10822,0,0.454
A10823,1,0.6695
A10824,0,0.3045
A10825,0,0.029
A10826,0,0.0215
A10827,0,0.215
A10828,0,0.0245
A10829,0,0.358
A10830,0,0.3085
A10831,0,0.024
A10832,1,0.609
A10833,0,0.354
A10834,0,0.11
A10835,0,0.163
A10836,0,0.4
A10837,0,0.0565
A10838,0,0.3885
A10839,1,0.65
A10840,0,0.0755
A10841,0,0.1725
A10842,0,0.114
A10843,0,0.0645
A10844,0,0.011
A10845,0,0.4185
A10846,0,0.148
A10847,0,0.1035
A10848,0,0.312
A10849,0,0.3615
A10850,0,0.101
A10851,0,0.0125
A10852,0,0.116
A10853,1,0.632
A10854,0,0.1785
A10855,1,0.7705
A10856,0,0.1235
A10857,0,0.194
A10858,0,0.03
A10859,0,0.4475
A10860,0,0.2555
A10861,0,0.0185
A10862,0,0.3325
A10863,0,0.4565
A10864,0,0.3025
A10865,0,0.098
A10866,0,0.064
A10867,0,0.0505
A10868,0,0.309
A10869,0,0.471
A10870,0,0.2835
A10871,0,0.0805
A10872,0,0.139
A10873,0,0.0525
A10874,0,0.3255
A10875,0,0.4105
A10876,0,0.001
A10877,0,0.017
A10878,0,0.0845
A10879,0,0.001
A10880,0,0.389
A10881,0,0.4795
A10882,1,0.927
A10883,0,0.0425
A10884,0,0.0115
A10885,1,0.98
A10886,0,0.046
A10887,1,0.5355
A10888,0,0.132
A10889,0,0.131
A10890,0,0.0005
A10891,1,0.584
A10892,1,0.9535
A10893,0,0.0785
A10894,0,0.005
A10895,0,0.2115
A10896,0,0.0375
A10897,0,0.008
A10898,0,0.079
A10899,1,0.6005
A10900,1,0.9045
A10901,1,0.557
A10902,0,0.017
A10903,0,0.13
A10904,0,0.4265
A10905,0,0.003
A10906,0,0.059
A10907,0,0.133
A10908,0,0.187
A10909,1,0.896
A10910,0,0.388
A10911,0,0.14
