PepID,AMPLabel,Prob
D00538R,1,0.8865
D00538R1,1,0.892
D00538R2,1,0.884
D00538R3,1,0.885
D00539R,1,0.556
D00539R1,1,0.5215
D00539R2,1,0.555
D00539R3,1,0.5005
D00540R,1,0.925
D00540R1,1,0.922
D00540R2,1,0.924
D00540R3,1,0.9145
D00541R,1,0.9175
D00541R1,1,0.91
D00541R2,1,0.914
D00541R3,1,0.901
D00542R,1,0.9955
D00542R1,1,0.8035
D00542R2,1,0.994
D00542R3,1,0.9965
D00543R,1,0.592
D00543R1,1,0.9185
D00543R2,1,0.9205
D00543R3,1,0.6225
D00544R,1,0.9455
D00544R1,1,0.948
D00544R2,1,0.941
D00544R3,1,0.953
D00545R,1,0.8945
D00545R1,1,0.8975
D00545R2,1,0.8645
D00545R3,1,0.898
D00546R,1,0.969
D00546R1,1,0.975
D00546R2,1,0.9755
D00546R3,1,0.966
D00547R,0,0.0465
D00547R1,0,0.097
D00547R2,0,0.0955
D00547R3,0,0.1025
